language,reference,russian_source_lexeme,russian_ipa,target_ipa,change,total_units_per_word,changes_per_word,type_of_change,time_of_borrowing,lemma_frequency_ipm
Botlikh,"Alekseev, Azaev 2019",революционер,r,r,no_change,13,1,no_change,Pre-Soviet,8.9
Avar,Gimbatov 2006,революция,rʲ,r,no_change,10,0,no_change,Pre-Soviet,102.9
Avar,Gimbatov 2006,революция,E,e,no_change,10,0,no_change,Pre-Soviet,102.9
Avar,Gimbatov 2006,революция,v,w,no_change,10,0,no_change,Pre-Soviet,102.9
Avar,Gimbatov 2006,революция,O,o,no_change,10,0,no_change,Pre-Soviet,102.9
Avar,Gimbatov 2006,революция,lʲ,l,no_change,10,0,no_change,Pre-Soviet,102.9
Avar,Gimbatov 2006,революция,u,u,no_change,10,0,no_change,Pre-Soviet,102.9
Avar,Gimbatov 2006,революция,ts,ts,no_change,10,0,no_change,Pre-Soviet,102.9
Avar,Gimbatov 2006,революция,I,i,no_change,10,0,no_change,Pre-Soviet,102.9
Avar,Gimbatov 2006,революция,j,j,no_change,10,0,no_change,Pre-Soviet,102.9
Avar,Gimbatov 2006,революция,A,a,no_change,10,0,no_change,Pre-Soviet,102.9
Botlikh,"Alekseev, Azaev 2019",революция,rʲ,r,no_change,11,3,no_change,Pre-Soviet,102.9
Botlikh,"Alekseev, Azaev 2019",революция,E,e,no_change,11,3,no_change,Pre-Soviet,102.9
Botlikh,"Alekseev, Azaev 2019",революция,v,w,no_change,11,3,no_change,Pre-Soviet,102.9
Botlikh,"Alekseev, Azaev 2019",революция,O,o,no_change,11,3,no_change,Pre-Soviet,102.9
Botlikh,"Alekseev, Azaev 2019",революция,lʲ,l,no_change,11,3,no_change,Pre-Soviet,102.9
Botlikh,"Alekseev, Azaev 2019",революция,0,j,change,11,3,other,Pre-Soviet,102.9
Botlikh,"Alekseev, Azaev 2019",революция,u,u,no_change,11,3,no_change,Pre-Soviet,102.9
Botlikh,"Alekseev, Azaev 2019",революция,ts,ts,no_change,11,3,no_change,Pre-Soviet,102.9
Botlikh,"Alekseev, Azaev 2019",революция,I,i,no_change,11,3,no_change,Pre-Soviet,102.9
Botlikh,"Alekseev, Azaev 2019",революция,j,0,change,11,3,other,Pre-Soviet,102.9
Botlikh,"Alekseev, Azaev 2019",революция,A,0,change,11,3,final vowel deletion,Pre-Soviet,102.9
Botlikh,"Saidova, Abusov 2012",революция,rʲ,r,no_change,11,3,no_change,Pre-Soviet,102.9
Botlikh,"Saidova, Abusov 2012",революция,E,e,no_change,11,3,no_change,Pre-Soviet,102.9
Botlikh,"Saidova, Abusov 2012",революция,v,w,no_change,11,3,no_change,Pre-Soviet,102.9
Botlikh,"Saidova, Abusov 2012",революция,O,a,no_change,11,3,no_change,Pre-Soviet,102.9
Botlikh,"Saidova, Abusov 2012",революция,lʲ,l,no_change,11,3,no_change,Pre-Soviet,102.9
Botlikh,"Saidova, Abusov 2012",революция,0,j,change,11,3,other,Pre-Soviet,102.9
Botlikh,"Saidova, Abusov 2012",революция,u,u,no_change,11,3,no_change,Pre-Soviet,102.9
Botlikh,"Saidova, Abusov 2012",революция,ts,ts,no_change,11,3,no_change,Pre-Soviet,102.9
Botlikh,"Saidova, Abusov 2012",революция,I,i,no_change,11,3,no_change,Pre-Soviet,102.9
Botlikh,"Saidova, Abusov 2012",революция,j,0,change,11,3,other,Pre-Soviet,102.9
Botlikh,"Saidova, Abusov 2012",революция,A,0,change,11,3,final vowel deletion,Pre-Soviet,102.9
Godoberi,Saidova 2006,революция,rʲ,r,no_change,10,2,no_change,Pre-Soviet,102.9
Godoberi,Saidova 2006,революция,E,e,no_change,10,2,no_change,Pre-Soviet,102.9
Godoberi,Saidova 2006,революция,v,w,no_change,10,2,no_change,Pre-Soviet,102.9
Godoberi,Saidova 2006,революция,O,a,no_change,10,2,no_change,Pre-Soviet,102.9
Godoberi,Saidova 2006,революция,lʲ,l,no_change,10,2,no_change,Pre-Soviet,102.9
Godoberi,Saidova 2006,революция,u,u,no_change,10,2,no_change,Pre-Soviet,102.9
Godoberi,Saidova 2006,революция,ts,ts,no_change,10,2,no_change,Pre-Soviet,102.9
Godoberi,Saidova 2006,революция,I,i,no_change,10,2,no_change,Pre-Soviet,102.9
Godoberi,Saidova 2006,революция,j,0,change,10,2,other,Pre-Soviet,102.9
Godoberi,Saidova 2006,революция,A,0,change,10,2,final vowel deletion,Pre-Soviet,102.9
Avar,Gimbatov 2006,редактор,rʲ,r,no_change,8,0,no_change,Pre-Soviet,60.6
Avar,Gimbatov 2006,редактор,E,e,no_change,8,0,no_change,Pre-Soviet,60.6
Avar,Gimbatov 2006,редактор,d,d,no_change,8,0,no_change,Pre-Soviet,60.6
Avar,Gimbatov 2006,редактор,a,a,no_change,8,0,no_change,Pre-Soviet,60.6
Avar,Gimbatov 2006,редактор,k,k,no_change,8,0,no_change,Pre-Soviet,60.6
Avar,Gimbatov 2006,редактор,t,t,no_change,8,0,no_change,Pre-Soviet,60.6
Avar,Gimbatov 2006,редактор,O,o,no_change,8,0,no_change,Pre-Soviet,60.6
Avar,Gimbatov 2006,редактор,r,r,no_change,8,0,no_change,Pre-Soviet,60.6
Bagvalal,Magomedova 2004,редактор,rʲ,r,no_change,8,0,no_change,Pre-Soviet,60.6
Bagvalal,Magomedova 2004,редактор,E,e,no_change,8,0,no_change,Pre-Soviet,60.6
Bagvalal,Magomedova 2004,редактор,d,d,no_change,8,0,no_change,Pre-Soviet,60.6
Bagvalal,Magomedova 2004,редактор,a,a,no_change,8,0,no_change,Pre-Soviet,60.6
Bagvalal,Magomedova 2004,редактор,k,k,no_change,8,0,no_change,Pre-Soviet,60.6
Bagvalal,Magomedova 2004,редактор,t,t,no_change,8,0,no_change,Pre-Soviet,60.6
Bagvalal,Magomedova 2004,редактор,O,a,no_change,8,0,no_change,Pre-Soviet,60.6
Bagvalal,Magomedova 2004,редактор,r,r,no_change,8,0,no_change,Pre-Soviet,60.6
Botlikh,"Alekseev, Azaev 2019",редактор,rʲ,r,no_change,8,0,no_change,Pre-Soviet,60.6
Botlikh,"Alekseev, Azaev 2019",редактор,E,e,no_change,8,0,no_change,Pre-Soviet,60.6
Botlikh,"Alekseev, Azaev 2019",редактор,d,d,no_change,8,0,no_change,Pre-Soviet,60.6
Botlikh,"Alekseev, Azaev 2019",редактор,a,a,no_change,8,0,no_change,Pre-Soviet,60.6
Botlikh,"Alekseev, Azaev 2019",редактор,k,k,no_change,8,0,no_change,Pre-Soviet,60.6
Botlikh,"Alekseev, Azaev 2019",редактор,t,t,no_change,8,0,no_change,Pre-Soviet,60.6
Botlikh,"Alekseev, Azaev 2019",редактор,O,o,no_change,8,0,no_change,Pre-Soviet,60.6
Botlikh,"Alekseev, Azaev 2019",редактор,r,r,no_change,8,0,no_change,Pre-Soviet,60.6
Avar,Gimbatov 2006,редакция,rʲ,r,no_change,9,0,no_change,Pre-Soviet,91.5
Avar,Gimbatov 2006,редакция,E,e,no_change,9,0,no_change,Pre-Soviet,91.5
Avar,Gimbatov 2006,редакция,d,d,no_change,9,0,no_change,Pre-Soviet,91.5
Avar,Gimbatov 2006,редакция,a,a,no_change,9,0,no_change,Pre-Soviet,91.5
Avar,Gimbatov 2006,редакция,k,k,no_change,9,0,no_change,Pre-Soviet,91.5
Avar,Gimbatov 2006,редакция,ts,ts,no_change,9,0,no_change,Pre-Soviet,91.5
Avar,Gimbatov 2006,редакция,I,i,no_change,9,0,no_change,Pre-Soviet,91.5
Avar,Gimbatov 2006,редакция,j,j,no_change,9,0,no_change,Pre-Soviet,91.5
Avar,Gimbatov 2006,редакция,A,a,no_change,9,0,no_change,Pre-Soviet,91.5
Bagvalal,Magomedova 2004,редакция,rʲ,r,no_change,9,0,no_change,Pre-Soviet,91.5
Bagvalal,Magomedova 2004,редакция,E,e,no_change,9,0,no_change,Pre-Soviet,91.5
Bagvalal,Magomedova 2004,редакция,d,d,no_change,9,0,no_change,Pre-Soviet,91.5
Bagvalal,Magomedova 2004,редакция,a,a,no_change,9,0,no_change,Pre-Soviet,91.5
Bagvalal,Magomedova 2004,редакция,k,k,no_change,9,0,no_change,Pre-Soviet,91.5
Bagvalal,Magomedova 2004,редакция,ts,ts,no_change,9,0,no_change,Pre-Soviet,91.5
Bagvalal,Magomedova 2004,редакция,I,i,no_change,9,0,no_change,Pre-Soviet,91.5
Bagvalal,Magomedova 2004,редакция,j,j,no_change,9,0,no_change,Pre-Soviet,91.5
Bagvalal,Magomedova 2004,редакция,A,a,no_change,9,0,no_change,Pre-Soviet,91.5
Botlikh,"Alekseev, Azaev 2019",редакция,rʲ,r,no_change,9,2,no_change,Pre-Soviet,91.5
Botlikh,"Alekseev, Azaev 2019",редакция,E,e,no_change,9,2,no_change,Pre-Soviet,91.5
Botlikh,"Alekseev, Azaev 2019",редакция,d,d,no_change,9,2,no_change,Pre-Soviet,91.5
Botlikh,"Alekseev, Azaev 2019",редакция,a,a,no_change,9,2,no_change,Pre-Soviet,91.5
Botlikh,"Alekseev, Azaev 2019",редакция,k,k,no_change,9,2,no_change,Pre-Soviet,91.5
Botlikh,"Alekseev, Azaev 2019",редакция,ts,ts,no_change,9,2,no_change,Pre-Soviet,91.5
Botlikh,"Alekseev, Azaev 2019",редакция,I,i,no_change,9,2,no_change,Pre-Soviet,91.5
Botlikh,"Alekseev, Azaev 2019",редакция,j,0,change,9,2,other,Pre-Soviet,91.5
Botlikh,"Alekseev, Azaev 2019",редакция,A,0,change,9,2,final vowel deletion,Pre-Soviet,91.5
Godoberi,Saidova 2006,редакция,rʲ,r,no_change,9,0,no_change,Pre-Soviet,91.5
Godoberi,Saidova 2006,редакция,E,e,no_change,9,0,no_change,Pre-Soviet,91.5
Godoberi,Saidova 2006,редакция,d,d,no_change,9,0,no_change,Pre-Soviet,91.5
Godoberi,Saidova 2006,редакция,a,a,no_change,9,0,no_change,Pre-Soviet,91.5
Godoberi,Saidova 2006,редакция,k,k,no_change,9,0,no_change,Pre-Soviet,91.5
Godoberi,Saidova 2006,редакция,ts,ts,no_change,9,0,no_change,Pre-Soviet,91.5
Godoberi,Saidova 2006,редакция,I,i,no_change,9,0,no_change,Pre-Soviet,91.5
Godoberi,Saidova 2006,редакция,j,j,no_change,9,0,no_change,Pre-Soviet,91.5
Godoberi,Saidova 2006,редакция,A,a,no_change,9,0,no_change,Pre-Soviet,91.5
Avar,Gimbatov 2006,редис,rʲ,r,no_change,7,0,no_change,Pre-Soviet,1.5
Avar,Gimbatov 2006,редис,E,e,no_change,7,0,no_change,Pre-Soviet,1.5
Avar,Gimbatov 2006,редис,dʲ,d,no_change,7,0,no_change,Pre-Soviet,1.5
Avar,Gimbatov 2006,редис,i,i,no_change,7,0,no_change,Pre-Soviet,1.5
Avar,Gimbatov 2006,редис,s,s,no_change,7,0,no_change,Pre-Soviet,1.5
Avar,Gimbatov 2006,редис,k,k,no_change,7,0,no_change,Pre-Soviet,1.5
Avar,Gimbatov 2006,редис,A,a,no_change,7,0,no_change,Pre-Soviet,1.5
Bagvalal,Magomedova 2004,редиска,rʲ,r,no_change,7,0,no_change,Pre-Soviet,2.3
Bagvalal,Magomedova 2004,редиска,E,i,no_change,7,0,no_change,Pre-Soviet,2.3
Bagvalal,Magomedova 2004,редиска,dʲ,d,no_change,7,0,no_change,Pre-Soviet,2.3
Bagvalal,Magomedova 2004,редиска,i,i,no_change,7,0,no_change,Pre-Soviet,2.3
Bagvalal,Magomedova 2004,редиска,s,s,no_change,7,0,no_change,Pre-Soviet,2.3
Bagvalal,Magomedova 2004,редиска,k,k,no_change,7,0,no_change,Pre-Soviet,2.3
Bagvalal,Magomedova 2004,редиска,A,a,no_change,7,0,no_change,Pre-Soviet,2.3
Botlikh,"Alekseev, Azaev 2019",редиска,rʲ,r,no_change,7,0,no_change,Pre-Soviet,2.3
Botlikh,"Alekseev, Azaev 2019",редиска,E,i,no_change,7,0,no_change,Pre-Soviet,2.3
Botlikh,"Alekseev, Azaev 2019",редиска,dʲ,d,no_change,7,0,no_change,Pre-Soviet,2.3
Botlikh,"Alekseev, Azaev 2019",редиска,i,i,no_change,7,0,no_change,Pre-Soviet,2.3
Botlikh,"Alekseev, Azaev 2019",редиска,s,s,no_change,7,0,no_change,Pre-Soviet,2.3
Botlikh,"Alekseev, Azaev 2019",редиска,k,k,no_change,7,0,no_change,Pre-Soviet,2.3
Botlikh,"Alekseev, Azaev 2019",редиска,A,a,no_change,7,0,no_change,Pre-Soviet,2.3
Botlikh,"Saidova, Abusov 2012",редиска,rʲ,r,no_change,7,0,no_change,Pre-Soviet,2.3
Botlikh,"Saidova, Abusov 2012",редиска,E,e,no_change,7,0,no_change,Pre-Soviet,2.3
Botlikh,"Saidova, Abusov 2012",редиска,dʲ,d,no_change,7,0,no_change,Pre-Soviet,2.3
Botlikh,"Saidova, Abusov 2012",редиска,i,i,no_change,7,0,no_change,Pre-Soviet,2.3
Botlikh,"Saidova, Abusov 2012",редиска,s,s,no_change,7,0,no_change,Pre-Soviet,2.3
Botlikh,"Saidova, Abusov 2012",редиска,k,k,no_change,7,0,no_change,Pre-Soviet,2.3
Botlikh,"Saidova, Abusov 2012",редиска,A,a,no_change,7,0,no_change,Pre-Soviet,2.3
Godoberi,Saidova 2006,редиска,rʲ,r,no_change,7,1,no_change,Pre-Soviet,2.3
Godoberi,Saidova 2006,редиска,E,e,no_change,7,1,no_change,Pre-Soviet,2.3
Godoberi,Saidova 2006,редиска,dʲ,d,no_change,7,1,no_change,Pre-Soviet,2.3
Godoberi,Saidova 2006,редиска,i,i,no_change,7,1,no_change,Pre-Soviet,2.3
Godoberi,Saidova 2006,редиска,s,s,no_change,7,1,no_change,Pre-Soviet,2.3
Godoberi,Saidova 2006,редиска,k,kʲ,change,7,1,palatalization,Pre-Soviet,2.3
Godoberi,Saidova 2006,редиска,A,a,no_change,7,1,no_change,Pre-Soviet,2.3
Avar,Gimbatov 2006,режим,rʲ,r,no_change,5,0,no_change,Pre-Soviet,106.7
Avar,Gimbatov 2006,режим,E,e,no_change,5,0,no_change,Pre-Soviet,106.7
Avar,Gimbatov 2006,режим,ʐ,ʒ,no_change,5,0,no_change,Pre-Soviet,106.7
Avar,Gimbatov 2006,режим,i,i,no_change,5,0,no_change,Pre-Soviet,106.7
Avar,Gimbatov 2006,режим,m,m,no_change,5,0,no_change,Pre-Soviet,106.7
Botlikh,"Alekseev, Azaev 2019",режим,rʲ,r,no_change,5,0,no_change,Pre-Soviet,106.7
Botlikh,"Alekseev, Azaev 2019",режим,E,i,no_change,5,0,no_change,Pre-Soviet,106.7
Botlikh,"Alekseev, Azaev 2019",режим,ʐ,ʒ,no_change,5,0,no_change,Pre-Soviet,106.7
Botlikh,"Alekseev, Azaev 2019",режим,i,i,no_change,5,0,no_change,Pre-Soviet,106.7
Botlikh,"Alekseev, Azaev 2019",режим,m,m,no_change,5,0,no_change,Pre-Soviet,106.7
Akhvakh,"Magomedova, Abdulayeva 2007",резина,rʲ,r,no_change,6,3,no_change,Pre-Soviet,9.7
Akhvakh,"Magomedova, Abdulayeva 2007",резина,E,e,no_change,6,3,no_change,Pre-Soviet,9.7
Akhvakh,"Magomedova, Abdulayeva 2007",резина,zʲ,z,no_change,6,3,no_change,Pre-Soviet,9.7
Akhvakh,"Magomedova, Abdulayeva 2007",резина,i,ẽ,change,6,3,nasalization,Pre-Soviet,9.7
Akhvakh,"Magomedova, Abdulayeva 2007",резина,n,0,change,6,3,other,Pre-Soviet,9.7
Akhvakh,"Magomedova, Abdulayeva 2007",резина,A,0,change,6,3,final vowel deletion,Pre-Soviet,9.7
Avar,Gimbatov 2006,резина,rʲ,r,no_change,6,1,no_change,Pre-Soviet,9.7
Avar,Gimbatov 2006,резина,E,e,no_change,6,1,no_change,Pre-Soviet,9.7
Avar,Gimbatov 2006,резина,zʲ,z,no_change,6,1,no_change,Pre-Soviet,9.7
Avar,Gimbatov 2006,резина,i,i,no_change,6,1,no_change,Pre-Soviet,9.7
Avar,Gimbatov 2006,резина,n,n,no_change,6,1,no_change,Pre-Soviet,9.7
Avar,Gimbatov 2006,резина,A,0,change,6,1,final vowel deletion,Pre-Soviet,9.7
Bagvalal,Magomedova 2004,резина,rʲ,r,no_change,6,1,no_change,Pre-Soviet,9.7
Bagvalal,Magomedova 2004,резина,E,i,no_change,6,1,no_change,Pre-Soviet,9.7
Bagvalal,Magomedova 2004,резина,zʲ,z,no_change,6,1,no_change,Pre-Soviet,9.7
Bagvalal,Magomedova 2004,резина,i,i,no_change,6,1,no_change,Pre-Soviet,9.7
Bagvalal,Magomedova 2004,резина,n,n,no_change,6,1,no_change,Pre-Soviet,9.7
Bagvalal,Magomedova 2004,резина,A,0,change,6,1,final vowel deletion,Pre-Soviet,9.7
Botlikh,"Alekseev, Azaev 2019",резина,rʲ,r,no_change,6,0,no_change,Pre-Soviet,9.7
Botlikh,"Alekseev, Azaev 2019",резина,E,i,no_change,6,0,no_change,Pre-Soviet,9.7
Botlikh,"Alekseev, Azaev 2019",резина,zʲ,z,no_change,6,0,no_change,Pre-Soviet,9.7
Botlikh,"Alekseev, Azaev 2019",резина,i,i,no_change,6,0,no_change,Pre-Soviet,9.7
Botlikh,"Alekseev, Azaev 2019",резина,n,n,no_change,6,0,no_change,Pre-Soviet,9.7
Botlikh,"Alekseev, Azaev 2019",резина,A,a,no_change,6,0,no_change,Pre-Soviet,9.7
Botlikh,"Saidova, Abusov 2012",резина,rʲ,r,no_change,6,1,no_change,Pre-Soviet,9.7
Botlikh,"Saidova, Abusov 2012",резина,E,e,no_change,6,1,no_change,Pre-Soviet,9.7
Botlikh,"Saidova, Abusov 2012",резина,zʲ,z,no_change,6,1,no_change,Pre-Soviet,9.7
Botlikh,"Saidova, Abusov 2012",резина,i,i,no_change,6,1,no_change,Pre-Soviet,9.7
Botlikh,"Saidova, Abusov 2012",резина,n,n,no_change,6,1,no_change,Pre-Soviet,9.7
Botlikh,"Saidova, Abusov 2012",резина,A,0,change,6,1,final vowel deletion,Pre-Soviet,9.7
Godoberi,Saidova 2006,резина,rʲ,r,no_change,6,1,no_change,Pre-Soviet,9.7
Godoberi,Saidova 2006,резина,E,e,no_change,6,1,no_change,Pre-Soviet,9.7
Godoberi,Saidova 2006,резина,zʲ,z,no_change,6,1,no_change,Pre-Soviet,9.7
Godoberi,Saidova 2006,резина,i,i,no_change,6,1,no_change,Pre-Soviet,9.7
Godoberi,Saidova 2006,резина,n,n,no_change,6,1,no_change,Pre-Soviet,9.7
Godoberi,Saidova 2006,резина,A,0,change,6,1,final vowel deletion,Pre-Soviet,9.7
Akhvakh,"Magomedova, Abdulayeva 2007",резинка,rʲ,r,no_change,7,2,no_change,Pre-Soviet,7.6
Akhvakh,"Magomedova, Abdulayeva 2007",резинка,E,e,no_change,7,2,no_change,Pre-Soviet,7.6
Akhvakh,"Magomedova, Abdulayeva 2007",резинка,zʲ,z,no_change,7,2,no_change,Pre-Soviet,7.6
Akhvakh,"Magomedova, Abdulayeva 2007",резинка,i,e,change,7,2,nasalization,Pre-Soviet,7.6
Akhvakh,"Magomedova, Abdulayeva 2007",резинка,n,0,change,7,2,other,Pre-Soviet,7.6
Akhvakh,"Magomedova, Abdulayeva 2007",резинка,k,k,no_change,7,2,no_change,Pre-Soviet,7.6
Akhvakh,"Magomedova, Abdulayeva 2007",резинка,A,a,no_change,7,2,no_change,Pre-Soviet,7.6
Bagvalal,Magomedova 2004,резинка,r,r,no_change,7,0,no_change,Pre-Soviet,7.6
Bagvalal,Magomedova 2004,резинка,E,i,no_change,7,0,no_change,Pre-Soviet,7.6
Bagvalal,Magomedova 2004,резинка,zʲ,z,no_change,7,0,no_change,Pre-Soviet,7.6
Bagvalal,Magomedova 2004,резинка,i,i,no_change,7,0,no_change,Pre-Soviet,7.6
Bagvalal,Magomedova 2004,резинка,n,n,no_change,7,0,no_change,Pre-Soviet,7.6
Bagvalal,Magomedova 2004,резинка,k,k,no_change,7,0,no_change,Pre-Soviet,7.6
Bagvalal,Magomedova 2004,резинка,A,a,no_change,7,0,no_change,Pre-Soviet,7.6
Botlikh,"Saidova, Abusov 2012",резинка,rʲ,r,no_change,7,0,no_change,Pre-Soviet,7.6
Botlikh,"Saidova, Abusov 2012",резинка,E,e,no_change,7,0,no_change,Pre-Soviet,7.6
Botlikh,"Saidova, Abusov 2012",резинка,zʲ,z,no_change,7,0,no_change,Pre-Soviet,7.6
Botlikh,"Saidova, Abusov 2012",резинка,i,i,no_change,7,0,no_change,Pre-Soviet,7.6
Botlikh,"Saidova, Abusov 2012",резинка,n,n,no_change,7,0,no_change,Pre-Soviet,7.6
Botlikh,"Saidova, Abusov 2012",резинка,k,k,no_change,7,0,no_change,Pre-Soviet,7.6
Botlikh,"Saidova, Abusov 2012",резинка,A,a,no_change,7,0,no_change,Pre-Soviet,7.6
Godoberi,Saidova 2006,резинка,rʲ,r,no_change,7,1,no_change,Pre-Soviet,7.6
Godoberi,Saidova 2006,резинка,E,e,no_change,7,1,no_change,Pre-Soviet,7.6
Godoberi,Saidova 2006,резинка,zʲ,z,no_change,7,1,no_change,Pre-Soviet,7.6
Godoberi,Saidova 2006,резинка,i,i,no_change,7,1,no_change,Pre-Soviet,7.6
Godoberi,Saidova 2006,резинка,n,n,no_change,7,1,no_change,Pre-Soviet,7.6
Godoberi,Saidova 2006,резинка,k,kʲ,change,7,1,palatalization,Pre-Soviet,7.6
Godoberi,Saidova 2006,резинка,A,a,no_change,7,1,no_change,Pre-Soviet,7.6
Andi,Salimov 2010,резолюция,rʲ,r,no_change,10,2,no_change,Pre-Soviet,15.9
Andi,Salimov 2010,резолюция,E,e,no_change,10,2,no_change,Pre-Soviet,15.9
Andi,Salimov 2010,резолюция,z,z,no_change,10,2,no_change,Pre-Soviet,15.9
Andi,Salimov 2010,резолюция,O,o,no_change,10,2,no_change,Pre-Soviet,15.9
Andi,Salimov 2010,резолюция,lʲ,l,no_change,10,2,no_change,Pre-Soviet,15.9
Andi,Salimov 2010,резолюция,u,u,no_change,10,2,no_change,Pre-Soviet,15.9
Andi,Salimov 2010,резолюция,ts,ts,no_change,10,2,no_change,Pre-Soviet,15.9
Andi,Salimov 2010,резолюция,I,i,no_change,10,2,no_change,Pre-Soviet,15.9
Andi,Salimov 2010,резолюция,j,0,change,10,2,other,Pre-Soviet,15.9
Andi,Salimov 2010,резолюция,A,0,change,10,2,final vowel deletion,Pre-Soviet,15.9
Avar,Gimbatov 2006,резолюция,rʲ,r,no_change,10,0,no_change,Pre-Soviet,15.9
Avar,Gimbatov 2006,резолюция,E,e,no_change,10,0,no_change,Pre-Soviet,15.9
Avar,Gimbatov 2006,резолюция,z,z,no_change,10,0,no_change,Pre-Soviet,15.9
Avar,Gimbatov 2006,резолюция,O,o,no_change,10,0,no_change,Pre-Soviet,15.9
Avar,Gimbatov 2006,резолюция,lʲ,l,no_change,10,0,no_change,Pre-Soviet,15.9
Avar,Gimbatov 2006,резолюция,u,u,no_change,10,0,no_change,Pre-Soviet,15.9
Avar,Gimbatov 2006,резолюция,ts,ts,no_change,10,0,no_change,Pre-Soviet,15.9
Avar,Gimbatov 2006,резолюция,I,i,no_change,10,0,no_change,Pre-Soviet,15.9
Avar,Gimbatov 2006,резолюция,j,j,no_change,10,0,no_change,Pre-Soviet,15.9
Avar,Gimbatov 2006,резолюция,A,a,no_change,10,0,no_change,Pre-Soviet,15.9
Botlikh,"Alekseev, Azaev 2019",резолюция,rʲ,r,no_change,11,3,no_change,Pre-Soviet,15.9
Botlikh,"Alekseev, Azaev 2019",резолюция,E,e,no_change,11,3,no_change,Pre-Soviet,15.9
Botlikh,"Alekseev, Azaev 2019",резолюция,z,z,no_change,11,3,no_change,Pre-Soviet,15.9
Botlikh,"Alekseev, Azaev 2019",резолюция,O,a,no_change,11,3,no_change,Pre-Soviet,15.9
Botlikh,"Alekseev, Azaev 2019",резолюция,lʲ,l,no_change,11,3,no_change,Pre-Soviet,15.9
Botlikh,"Alekseev, Azaev 2019",резолюция,0,j,change,11,3,other,Pre-Soviet,15.9
Botlikh,"Alekseev, Azaev 2019",резолюция,u,u,no_change,11,3,no_change,Pre-Soviet,15.9
Botlikh,"Alekseev, Azaev 2019",резолюция,ts,ts,no_change,11,3,no_change,Pre-Soviet,15.9
Botlikh,"Alekseev, Azaev 2019",резолюция,I,i,no_change,11,3,no_change,Pre-Soviet,15.9
Botlikh,"Alekseev, Azaev 2019",резолюция,j,0,change,11,3,other,Pre-Soviet,15.9
Botlikh,"Alekseev, Azaev 2019",резолюция,A,0,change,11,3,final vowel deletion,Pre-Soviet,15.9
